VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,election_zone,winner_name,winner_party,winner_votes,recall_agree_votes,recall_disagree_votes,compared_with,gap,recall_valid_votes,recall_eligible_voters,eligible_voters_election
65000040036,新北市,永和區,光復里,新北市第09選區,林德福,中國國民黨,607,504,308,recall_disagree_votes,299,812,1429,1464
66000150004,臺中市,后里區,后里里,臺中市第03選區,楊瓊瓔,中國國民黨,1539,545,1241,recall_disagree_votes,298,1786,3443,3506
66000090014,臺中市,豐原區,北湳里,臺中市第08選區,江啟臣,中國國民黨,1275,528,980,recall_disagree_votes,295,1508,2944,2961
66000080005,臺中市,北屯區,平和里,臺中市第05選區,黃健豪,中國國民黨,1915,1163,1621,recall_disagree_votes,294,2784,5047,4989
68000010012,桃園市,桃園區,東埔里,桃園市第04選區,萬美玲,中國國民黨,1621,1194,1327,recall_disagree_votes,294,2521,4602,4573
65000060050,新北市,新店區,百福里,新北市第11選區,羅明才,中國國民黨,1446,585,1153,recall_disagree_votes,293,1738,3257,3290
65000230002,新北市,八里區,米倉里,新北市第01選區,洪孟楷,中國國民黨,1315,785,1022,recall_disagree_votes,293,1807,3501,3370
63000030017,臺北市,大安區,福住里,臺北市第06選區,羅智強,中國國民黨,1690,1254,1400,recall_disagree_votes,290,2654,4695,4801
66000090036,臺中市,豐原區,朴子里,臺中市第08選區,江啟臣,中國國民黨,1282,579,992,recall_disagree_votes,290,1571,3198,3160
63000030030,臺北市,大安區,義安里,臺北市第06選區,羅智強,中國國民黨,1711,967,1421,recall_disagree_votes,290,2388,4303,4351
63000040040,臺北市,中山區,復華里,臺北市第03選區,王鴻薇,中國國民黨,1549,963,1260,recall_disagree_votes,289,2223,3757,3813
66000030008,臺中市,南區,福興里,臺中市第06選區,羅廷瑋,中國國民黨,1486,1053,1201,recall_disagree_votes,285,2254,3680,3684
68000010043,桃園市,桃園區,大豐里,桃園市第04選區,萬美玲,中國國民黨,1735,1203,1450,recall_disagree_votes,285,2653,4669,4586
63000010008,臺北市,松山區,富泰里,臺北市第03選區,王鴻薇,中國國民黨,1604,884,1319,recall_disagree_votes,285,2203,3693,3700
63000010005,臺北市,松山區,新益里,臺北市第03選區,王鴻薇,中國國民黨,1542,1113,1257,recall_disagree_votes,285,2370,3660,3743
65000040038,新北市,永和區,福和里,新北市第09選區,林德福,中國國民黨,1827,959,1543,recall_disagree_votes,284,2502,4352,4337
66000090021,臺中市,豐原區,中興里,臺中市第08選區,江啟臣,中國國民黨,1253,395,969,recall_disagree_votes,284,1364,2709,2784
66000060023,臺中市,西屯區,何源里,臺中市第04選區,廖偉翔,中國國民黨,2405,1599,2121,recall_disagree_votes,284,3720,6390,6416
65000110036,新北市,汐止區,康福里,新北市第12選區,廖先翔,中國國民黨,1816,1206,1533,recall_disagree_votes,283,2739,4956,4797
63000010002,臺北市,松山區,莊敬里,臺北市第03選區,王鴻薇,中國國民黨,1746,1015,1463,recall_disagree_votes,283,2478,4077,4227
68000040013,桃園市,楊梅區,瑞塘里,桃園市第02選區,涂權吉,中國國民黨,2207,1201,1924,recall_disagree_votes,283,3125,5637,5603
63000010010,臺北市,松山區,精忠里,臺北市第03選區,王鴻薇,中國國民黨,1388,909,1106,recall_disagree_votes,282,2015,3388,3428
66000150003,臺中市,后里區,義里里,臺中市第03選區,楊瓊瓔,中國國民黨,1320,333,1039,recall_disagree_votes,281,1372,2910,2936
63000030014,臺北市,大安區,古莊里,臺北市第06選區,羅智強,中國國民黨,2158,1502,1877,recall_disagree_votes,281,3379,5961,5970
65000060010,新北市,新店區,大鵬里,新北市第11選區,羅明才,中國國民黨,1458,244,1178,recall_disagree_votes,280,1422,2435,2437
65000030030,新北市,中和區,秀景里,新北市第09選區,林德福,中國國民黨,2327,1136,2048,recall_disagree_votes,279,3184,5576,5523
66000050015,臺中市,北區,賴厝里,臺中市第05選區,黃健豪,中國國民黨,1568,859,1289,recall_disagree_votes,279,2148,4959,4873
66000050022,臺中市,北區,明德里,臺中市第05選區,黃健豪,中國國民黨,1848,1313,1569,recall_disagree_votes,279,2882,4970,5028
65000110019,新北市,汐止區,北峰里,新北市第12選區,廖先翔,中國國民黨,1501,1137,1223,recall_disagree_votes,278,2360,4460,4466
66000080041,臺中市,北屯區,三和里,臺中市第05選區,黃健豪,中國國民黨,2161,1276,1883,recall_disagree_votes,278,3159,5484,5462
65000060047,新北市,新店區,百忍里,新北市第11選區,羅明才,中國國民黨,1425,535,1148,recall_disagree_votes,277,1683,3157,3187
65000040023,新北市,永和區,竹林里,新北市第09選區,林德福,中國國民黨,1317,605,1040,recall_disagree_votes,277,1645,3014,3071
66000240001,臺中市,大肚區,王田里,臺中市第02選區,顏寬恒,中國國民黨,1566,765,1289,recall_disagree_votes,277,2054,4148,4189
66000150009,臺中市,后里區,墩北里,臺中市第03選區,楊瓊瓔,中國國民黨,1379,638,1103,recall_disagree_votes,276,1741,3456,3443
66000030002,臺中市,南區,國光里,臺中市第06選區,羅廷瑋,中國國民黨,1321,1054,1045,recall_disagree_votes,276,2099,3601,3632
10009030028,雲林縣,虎尾鎮,立仁里,雲林縣第01選區,丁學忠,中國國民黨,1599,725,1323,recall_disagree_votes,276,2048,3482,3525
68000070015,桃園市,龜山區,新路里,桃園市第01選區,牛煦庭,中國國民黨,1768,1253,1493,recall_disagree_votes,275,2746,4805,4866
63000010020,臺北市,松山區,鵬程里,臺北市第03選區,王鴻薇,中國國民黨,1762,973,1487,recall_disagree_votes,275,2460,3849,3853
63000010027,臺北市,松山區,中崙里,臺北市第07選區,徐巧芯,中國國民黨,1266,898,991,recall_disagree_votes,275,1889,3116,3163
10008020007,南投縣,埔里鎮,清新里,南投縣第01選區,馬文君,中國國民黨,1336,556,1063,recall_disagree_votes,273,1619,3306,3351
65000110046,新北市,汐止區,秀山里,新北市第12選區,廖先翔,中國國民黨,1625,925,1353,recall_disagree_votes,272,2278,4035,4045
65000060004,新北市,新店區,大同里,新北市第11選區,羅明才,中國國民黨,1498,615,1226,recall_disagree_votes,272,1841,3330,3320
66000180015,臺中市,大雅區,雅楓里,臺中市第03選區,楊瓊瓔,中國國民黨,1375,493,1103,recall_disagree_votes,272,1596,3261,3303
63000010006,臺北市,松山區,富錦里,臺北市第03選區,王鴻薇,中國國民黨,1703,1098,1431,recall_disagree_votes,272,2529,4066,4184
68000010011,桃園市,桃園區,永安里,桃園市第04選區,萬美玲,中國國民黨,1503,1249,1232,recall_disagree_votes,271,2481,4306,4400
66000090031,臺中市,豐原區,南田里,臺中市第08選區,江啟臣,中國國民黨,1208,581,938,recall_disagree_votes,270,1519,2981,3065
66000080038,臺中市,北屯區,平陽里,臺中市第05選區,黃健豪,中國國民黨,1742,1088,1472,recall_disagree_votes,270,2560,4613,4657
65000160009,新北市,泰山區,貴子里,新北市第01選區,洪孟楷,中國國民黨,1324,963,1054,recall_disagree_votes,270,2017,3465,3452
63000020018,臺北市,信義區,永春里,臺北市第07選區,徐巧芯,中國國民黨,1458,1160,1189,recall_disagree_votes,269,2349,3938,4034
66000090018,臺中市,豐原區,豐圳里,臺中市第08選區,江啟臣,中國國民黨,1375,561,1107,recall_disagree_votes,268,1668,3083,3170
65000030027,新北市,中和區,秀山里,新北市第09選區,林德福,中國國民黨,1603,778,1335,recall_disagree_votes,268,2113,3814,3897
63000010025,臺北市,松山區,復盛里,臺北市第07選區,徐巧芯,中國國民黨,2020,1322,1753,recall_disagree_votes,267,3075,4883,5038
63000090017,臺北市,南港區,中研里,臺北市第04選區,李彥秀,中國國民黨,2624,1901,2357,recall_disagree_votes,267,4258,7184,7410
63000100026,臺北市,內湖區,週美里,臺北市第04選區,李彥秀,中國國民黨,2607,2011,2340,recall_disagree_votes,267,4351,7446,7468
66000150018,臺中市,后里區,義德里,臺中市第03選區,楊瓊瓔,中國國民黨,1093,302,826,recall_disagree_votes,267,1128,2380,2422
63000030016,臺北市,大安區,錦安里,臺北市第06選區,羅智強,中國國民黨,1717,1225,1451,recall_disagree_votes,266,2676,4564,4649
65000060013,新北市,新店區,下城里,新北市第11選區,羅明才,中國國民黨,1007,531,741,recall_disagree_votes,266,1272,2843,2849
66000180004,臺中市,大雅區,秀山里,臺中市第03選區,楊瓊瓔,中國國民黨,1365,534,1099,recall_disagree_votes,266,1633,3192,3251
63000020002,臺北市,信義區,正和里,臺北市第07選區,徐巧芯,中國國民黨,1556,831,1290,recall_disagree_votes,266,2121,3537,3589
65000160014,新北市,泰山區,新明里,新北市第01選區,洪孟楷,中國國民黨,1055,718,789,recall_disagree_votes,266,1507,2647,2713
63000030036,臺北市,大安區,群賢里,臺北市第06選區,羅智強,中國國民黨,1850,1005,1585,recall_disagree_votes,265,2590,4504,4578
65000060066,新北市,新店區,新和里,新北市第11選區,羅明才,中國國民黨,1528,495,1263,recall_disagree_votes,265,1758,3481,3515
66000020015,臺中市,東區,富仁里,臺中市第06選區,羅廷瑋,中國國民黨,1900,720,1635,recall_disagree_votes,265,2355,4086,3847
63000030037,臺北市,大安區,群英里,臺北市第06選區,羅智強,中國國民黨,2788,982,2524,recall_disagree_votes,264,3506,5620,5733
66000190002,臺中市,新社區,復盛里,臺中市第08選區,江啟臣,中國國民黨,807,175,543,recall_disagree_votes,264,718,1659,1686
65000160002,新北市,泰山區,黎明里,新北市第01選區,洪孟楷,中國國民黨,1142,782,879,recall_disagree_votes,263,1661,2974,2944
65000110048,新北市,汐止區,城中里,新北市第12選區,廖先翔,中國國民黨,1708,980,1445,recall_disagree_votes,263,2425,4081,4016
63000100032,臺北市,內湖區,秀湖里,臺北市第04選區,李彥秀,中國國民黨,2008,1190,1745,recall_disagree_votes,263,2935,5035,5149
63000090004,臺北市,南港區,三重里,臺北市第04選區,李彥秀,中國國民黨,2165,1436,1902,recall_disagree_votes,263,3338,6132,6210
63000030035,臺北市,大安區,全安里,臺北市第06選區,羅智強,中國國民黨,1389,789,1127,recall_disagree_votes,262,1916,3372,3552
65000110037,新北市,汐止區,忠山里,新北市第12選區,廖先翔,中國國民黨,1429,632,1168,recall_disagree_votes,261,1800,3061,3042
68000010034,桃園市,桃園區,光興里,桃園市第04選區,萬美玲,中國國民黨,1511,1228,1250,recall_disagree_votes,261,2478,4269,4320
66000060035,臺中市,西屯區,福恩里,臺中市第04選區,廖偉翔,中國國民黨,1804,1199,1544,recall_disagree_votes,260,2743,4795,4694
65000110020,新北市,汐止區,北山里,新北市第12選區,廖先翔,中國國民黨,1920,1338,1661,recall_disagree_votes,259,2999,5258,5145
65000010082,新北市,板橋區,和平里,新北市第07選區,葉元之,中國國民黨,1355,823,1097,recall_disagree_votes,258,1920,3392,3364
63000020029,臺北市,信義區,惠安里,臺北市第07選區,徐巧芯,中國國民黨,2149,1212,1891,recall_disagree_votes,258,3103,5125,5224
65000060065,新北市,新店區,長春里,新北市第11選區,羅明才,中國國民黨,1053,421,795,recall_disagree_votes,258,1216,2261,2233
66000030018,臺中市,南區,平和里,臺中市第06選區,羅廷瑋,中國國民黨,1265,1020,1008,recall_disagree_votes,257,2028,3361,3345
63000090011,臺北市,南港區,成福里,臺北市第04選區,李彥秀,中國國民黨,2463,1400,2207,recall_disagree_votes,256,3607,5933,6119
65000030022,新北市,中和區,安平里,新北市第09選區,林德福,中國國民黨,2312,1073,2056,recall_disagree_votes,256,3129,5097,5106
65000040030,新北市,永和區,潭墘里,新北市第09選區,林德福,中國國民黨,1687,789,1432,recall_disagree_votes,255,2221,3812,3811
65000230003,新北市,八里區,大崁里,新北市第01選區,洪孟楷,中國國民黨,1198,823,943,recall_disagree_votes,255,1766,3259,3115
63000020007,臺北市,信義區,敦厚里,臺北市第07選區,徐巧芯,中國國民黨,1552,1118,1297,recall_disagree_votes,255,2415,4017,4102
65000040049,新北市,永和區,民生里,新北市第09選區,林德福,中國國民黨,1351,718,1097,recall_disagree_votes,254,1815,3133,3243
66000250004,臺中市,龍井區,田中里,臺中市第02選區,顏寬恒,中國國民黨,1610,625,1356,recall_disagree_votes,254,1981,3929,3724
65000110003,新北市,汐止區,智慧里,新北市第12選區,廖先翔,中國國民黨,1665,975,1412,recall_disagree_votes,253,2387,4181,4128
68000050032,桃園市,蘆竹區,吉祥里,桃園市第01選區,牛煦庭,中國國民黨,1481,920,1228,recall_disagree_votes,253,2148,3756,3703
63000040011,臺北市,中山區,晴光里,臺北市第03選區,王鴻薇,中國國民黨,1637,1245,1384,recall_disagree_votes,253,2629,4878,4633
65000060003,新北市,新店區,大豐里,新北市第11選區,羅明才,中國國民黨,1336,567,1084,recall_disagree_votes,252,1651,3145,3133
68000040004,桃園市,楊梅區,永寧里,桃園市第02選區,涂權吉,中國國民黨,2764,1432,2513,recall_disagree_votes,251,3945,7949,7702
66000160012,臺中市,神岡區,溪洲里,臺中市第03選區,楊瓊瓔,中國國民黨,1089,486,838,recall_disagree_votes,251,1324,2613,2676
63000040013,臺北市,中山區,劍潭里,臺北市第03選區,王鴻薇,中國國民黨,1643,400,1392,recall_disagree_votes,251,1792,2886,2966
66000070018,臺中市,南屯區,向心里,臺中市第04選區,廖偉翔,中國國民黨,1820,1267,1571,recall_disagree_votes,249,2838,5605,5392
10009030024,雲林縣,虎尾鎮,頂溪里,雲林縣第01選區,丁學忠,中國國民黨,1094,513,845,recall_disagree_votes,249,1358,2412,2451
65000110021,新北市,汐止區,白雲里,新北市第12選區,廖先翔,中國國民黨,1559,974,1310,recall_disagree_votes,249,2284,4194,4029
63000030054,臺北市,大安區,華聲里,臺北市第06選區,羅智強,中國國民黨,1241,811,993,recall_disagree_votes,248,1804,3253,3333
63000030011,臺北市,大安區,龍坡里,臺北市第06選區,羅智強,中國國民黨,1666,1227,1418,recall_disagree_votes,248,2645,4455,4485
10008040007,南投縣,竹山鎮,桂林里,南投縣第02選區,游顥,中國國民黨,1219,616,971,recall_disagree_votes,248,1587,3431,3458
66000190009,臺中市,新社區,協成里,臺中市第08選區,江啟臣,中國國民黨,1142,344,894,recall_disagree_votes,248,1238,2797,2760
63000020040,臺北市,信義區,黎忠里,臺北市第07選區,徐巧芯,中國國民黨,1615,930,1367,recall_disagree_votes,248,2297,3800,3948
63000030005,臺北市,大安區,仁愛里,臺北市第06選區,羅智強,中國國民黨,1384,954,1136,recall_disagree_votes,248,2090,3965,4023
66000070013,臺中市,南屯區,黎明里,臺中市第04選區,廖偉翔,中國國民黨,1704,890,1457,recall_disagree_votes,247,2347,3813,3935
10008020026,南投縣,埔里鎮,牛眠里,南投縣第01選區,馬文君,中國國民黨,1075,454,829,recall_disagree_votes,246,1283,2689,2707
66000050018,臺中市,北區,淡溝里,臺中市第05選區,黃健豪,中國國民黨,1739,1411,1493,recall_disagree_votes,246,2904,5023,4886
65000040051,新北市,永和區,上林里,新北市第09選區,林德福,中國國民黨,1332,567,1087,recall_disagree_votes,245,1654,2883,2941
65000040056,新北市,永和區,店街里,新北市第09選區,林德福,中國國民黨,1432,744,1187,recall_disagree_votes,245,1931,3570,3525
66000240003,臺中市,大肚區,福山里,臺中市第02選區,顏寬恒,中國國民黨,1346,602,1102,recall_disagree_votes,244,1704,3299,3327
65000030029,新北市,中和區,秀福里,新北市第09選區,林德福,中國國民黨,1642,991,1398,recall_disagree_votes,244,2389,4213,4207
66000250008,臺中市,龍井區,三德里,臺中市第02選區,顏寬恒,中國國民黨,1096,436,852,recall_disagree_votes,244,1288,2730,2789
66000170010,臺中市,潭子區,栗林里,臺中市第03選區,楊瓊瓔,中國國民黨,1790,939,1546,recall_disagree_votes,244,2485,5001,4746
66000090026,臺中市,豐原區,陽明里,臺中市第08選區,江啟臣,中國國民黨,1057,483,814,recall_disagree_votes,243,1297,2481,2523
65000060001,新北市,新店區,國豐里,新北市第11選區,羅明才,中國國民黨,1197,426,954,recall_disagree_votes,243,1380,2660,2683
66000080004,臺中市,北屯區,平田里,臺中市第05選區,黃健豪,中國國民黨,2023,1291,1780,recall_disagree_votes,243,3071,5577,5477
66000050036,臺中市,北區,賴福里,臺中市第05選區,黃健豪,中國國民黨,1439,1004,1196,recall_disagree_votes,243,2200,3680,3733
65000040035,新北市,永和區,民樂里,新北市第09選區,林德福,中國國民黨,1735,781,1493,recall_disagree_votes,242,2274,3760,3809
10009130001,雲林縣,麥寮鄉,麥津村,雲林縣第01選區,丁學忠,中國國民黨,1501,617,1259,recall_disagree_votes,242,1876,4222,4244
66000160001,臺中市,神岡區,神岡里,臺中市第03選區,楊瓊瓔,中國國民黨,1246,497,1004,recall_disagree_votes,242,1501,3029,3041
65000040011,新北市,永和區,永元里,新北市第09選區,林德福,中國國民黨,1549,928,1308,recall_disagree_votes,241,2236,3821,3891
65000040034,新北市,永和區,民本里,新北市第09選區,林德福,中國國民黨,1283,726,1042,recall_disagree_votes,241,1768,3286,3282
63000010029,臺北市,松山區,吉仁里,臺北市第07選區,徐巧芯,中國國民黨,1126,841,885,recall_disagree_votes,241,1726,3004,3060
66000020013,臺中市,東區,合作里,臺中市第06選區,羅廷瑋,中國國民黨,1750,661,1510,recall_disagree_votes,240,2171,3836,3810
66000100005,臺中市,東勢區,延平里,臺中市第08選區,江啟臣,中國國民黨,934,252,694,recall_disagree_votes,240,946,1929,2018
68000050026,桃園市,蘆竹區,羊稠里,桃園市第01選區,牛煦庭,中國國民黨,1581,1156,1341,recall_disagree_votes,240,2497,4534,4430
63000030006,臺北市,大安區,義村里,臺北市第06選區,羅智強,中國國民黨,2016,919,1776,recall_disagree_votes,240,2695,4453,4517
66000050013,臺中市,北區,建興里,臺中市第05選區,黃健豪,中國國民黨,1801,1358,1561,recall_disagree_votes,240,2919,5105,5191
66000150008,臺中市,后里區,墩南里,臺中市第03選區,楊瓊瓔,中國國民黨,1334,566,1095,recall_disagree_votes,239,1661,3381,3287
65000060048,新北市,新店區,百和里,新北市第11選區,羅明才,中國國民黨,1220,491,981,recall_disagree_votes,239,1472,2760,2784
68000010052,桃園市,桃園區,文中里,桃園市第04選區,萬美玲,中國國民黨,2299,1562,2060,recall_disagree_votes,239,3622,6399,5636
66000050032,臺中市,北區,賴旺里,臺中市第05選區,黃健豪,中國國民黨,1481,892,1244,recall_disagree_votes,237,2136,3999,4038
63000020017,臺北市,信義區,四維里,臺北市第07選區,徐巧芯,中國國民黨,1687,1134,1450,recall_disagree_votes,237,2584,4120,4220
66000080035,臺中市,北屯區,平心里,臺中市第05選區,黃健豪,中國國民黨,1789,1032,1552,recall_disagree_votes,237,2584,4680,4610
66000090032,臺中市,豐原區,南嵩里,臺中市第08選區,江啟臣,中國國民黨,1230,616,994,recall_disagree_votes,236,1610,3223,3223
65000040017,新北市,永和區,民權里,新北市第09選區,林德福,中國國民黨,1555,795,1320,recall_disagree_votes,235,2115,3649,3720
63000020038,臺北市,信義區,黎順里,臺北市第07選區,徐巧芯,中國國民黨,1301,817,1066,recall_disagree_votes,235,1883,3289,3310
66000160009,臺中市,神岡區,大社里,臺中市第03選區,楊瓊瓔,中國國民黨,1578,758,1343,recall_disagree_votes,235,2101,4393,4274
63000030041,臺北市,大安區,龍門里,臺北市第06選區,羅智強,中國國民黨,1221,905,986,recall_disagree_votes,235,1891,3266,3357
10009030010,雲林縣,虎尾鎮,新吉里,雲林縣第01選區,丁學忠,中國國民黨,1532,871,1297,recall_disagree_votes,235,2168,3805,3703
63000040042,臺北市,中山區,北安里,臺北市第03選區,王鴻薇,中國國民黨,897,460,662,recall_disagree_votes,235,1122,1871,2042
65000030033,新北市,中和區,秀仁里,新北市第09選區,林德福,中國國民黨,1130,543,896,recall_disagree_votes,234,1439,2667,2792
66000040022,臺中市,西區,公平里,臺中市第06選區,羅廷瑋,中國國民黨,1772,1244,1539,recall_disagree_votes,233,2783,4987,4873
63000010014,臺北市,松山區,東勢里,臺北市第03選區,王鴻薇,中國國民黨,1288,1043,1055,recall_disagree_votes,233,2098,3341,3389
63000020019,臺北市,信義區,富台里,臺北市第07選區,徐巧芯,中國國民黨,1696,890,1465,recall_disagree_votes,231,2355,3852,3815
68000010077,桃園市,桃園區,大樹里,桃園市第04選區,萬美玲,中國國民黨,1412,847,1181,recall_disagree_votes,231,2028,3724,3719
66000080021,臺中市,北屯區,同榮里,臺中市第05選區,黃健豪,中國國民黨,2022,1248,1791,recall_disagree_votes,231,3039,5168,5198
66000080033,臺中市,北屯區,松勇里,臺中市第05選區,黃健豪,中國國民黨,1924,1196,1693,recall_disagree_votes,231,2889,4785,4889
65000060026,新北市,新店區,屈尺里,新北市第11選區,羅明才,中國國民黨,782,416,552,recall_disagree_votes,230,968,2231,2258
65000100038,新北市,淡水區,北新里,新北市第01選區,洪孟楷,中國國民黨,1043,603,814,recall_disagree_votes,229,1417,2793,2606
65000160015,新北市,泰山區,貴賢里,新北市第01選區,洪孟楷,中國國民黨,1302,862,1074,recall_disagree_votes,228,1936,3204,3190
63000040007,臺北市,中山區,聚盛里,臺北市第03選區,王鴻薇,中國國民黨,1244,811,1016,recall_disagree_votes,228,1827,3551,3473
65000040028,新北市,永和區,河堤里,新北市第09選區,林德福,中國國民黨,1228,590,1000,recall_disagree_votes,228,1590,2903,2906
66000050021,臺中市,北區,健行里,臺中市第05選區,黃健豪,中國國民黨,2150,1746,1923,recall_disagree_votes,227,3669,6288,6314
63000010009,臺北市,松山區,介壽里,臺北市第03選區,王鴻薇,中國國民黨,1290,957,1064,recall_disagree_votes,226,2021,3368,3431
65000160004,新北市,泰山區,福泰里,新北市第01選區,洪孟楷,中國國民黨,890,554,665,recall_disagree_votes,225,1219,2245,2339
65000110032,新北市,汐止區,文化里,新北市第12選區,廖先翔,中國國民黨,1615,944,1390,recall_disagree_votes,225,2334,4095,4022
66000030001,臺中市,南區,城隍里,臺中市第06選區,羅廷瑋,中國國民黨,1294,958,1069,recall_disagree_votes,225,2027,3372,3409
63000030049,臺北市,大安區,建安里,臺北市第06選區,羅智強,中國國民黨,1421,900,1197,recall_disagree_votes,224,2097,3756,3842
65000110015,新北市,汐止區,拱北里,新北市第12選區,廖先翔,中國國民黨,1505,943,1282,recall_disagree_votes,223,2225,4562,4482
66000260003,臺中市,霧峰區,甲寅里,臺中市第02選區,顏寬恒,中國國民黨,1719,799,1498,recall_disagree_votes,221,2297,4639,4571
66000090033,臺中市,豐原區,翁明里,臺中市第08選區,江啟臣,中國國民黨,954,371,733,recall_disagree_votes,221,1104,2141,2175
65000230008,新北市,八里區,荖阡里,新北市第01選區,洪孟楷,中國國民黨,641,346,420,recall_disagree_votes,221,766,1520,1566
68000010017,桃園市,桃園區,中埔里,桃園市第04選區,萬美玲,中國國民黨,1181,845,960,recall_disagree_votes,221,1805,3392,3275
63000030032,臺北市,大安區,通安里,臺北市第06選區,羅智強,中國國民黨,1675,1147,1455,recall_disagree_votes,220,2602,4338,4398
68000040027,桃園市,楊梅區,楊明里,桃園市第02選區,涂權吉,中國國民黨,3236,1535,3016,recall_disagree_votes,220,4551,8301,7786
66000170003,臺中市,潭子區,潭北里,臺中市第03選區,楊瓊瓔,中國國民黨,1055,389,836,recall_disagree_votes,219,1225,2399,2371
66000030005,臺中市,南區,積善里,臺中市第06選區,羅廷瑋,中國國民黨,945,726,726,recall_disagree_votes,219,1452,2410,2440
66000250006,臺中市,龍井區,麗水里,臺中市第02選區,顏寬恒,中國國民黨,1081,250,862,recall_disagree_votes,219,1112,2114,2133
66000100018,臺中市,東勢區,東新里,臺中市第08選區,江啟臣,中國國民黨,963,251,745,recall_disagree_votes,218,996,1871,1902
65000230005,新北市,八里區,頂罟里,新北市第01選區,洪孟楷,中國國民黨,805,476,587,recall_disagree_votes,218,1063,2195,2123
65000060043,新北市,新店區,忠誠里,新北市第11選區,羅明才,中國國民黨,953,383,735,recall_disagree_votes,218,1118,1997,2115
66000060039,臺中市,西屯區,福雅里,臺中市第04選區,廖偉翔,中國國民黨,2167,1384,1949,recall_disagree_votes,218,3333,5952,5661
65000220003,新北市,石門區,老梅里,新北市第01選區,洪孟楷,中國國民黨,719,354,501,recall_disagree_votes,218,855,1816,1944
65000110034,新北市,汐止區,福德里,新北市第12選區,廖先翔,中國國民黨,1111,756,893,recall_disagree_votes,218,1649,3159,3081
10009030018,雲林縣,虎尾鎮,埒內里,雲林縣第01選區,丁學忠,中國國民黨,989,624,772,recall_disagree_votes,217,1396,2488,2494
65000040046,新北市,永和區,下溪里,新北市第09選區,林德福,中國國民黨,1611,906,1394,recall_disagree_votes,217,2300,3952,3918
63000090018,臺北市,南港區,九如里,臺北市第04選區,李彥秀,中國國民黨,2072,1079,1855,recall_disagree_votes,217,2934,4989,5140
63000020011,臺北市,信義區,雅祥里,臺北市第07選區,徐巧芯,中國國民黨,1481,1208,1264,recall_disagree_votes,217,2472,4108,4123
68000070027,桃園市,龜山區,大湖里,桃園市第01選區,牛煦庭,中國國民黨,1903,1369,1686,recall_disagree_votes,217,3055,5929,5521
66000150011,臺中市,后里區,舊社里,臺中市第03選區,楊瓊瓔,中國國民黨,903,303,687,recall_disagree_votes,216,990,2193,2186
65000040055,新北市,永和區,桂林里,新北市第09選區,林德福,中國國民黨,1341,569,1125,recall_disagree_votes,216,1694,3118,3134
65000180007,新北市,深坑區,萬福里,新北市第11選區,羅明才,中國國民黨,842,473,626,recall_disagree_votes,216,1099,2435,2407
68000010078,桃園市,桃園區,大業里,桃園市第01選區,牛煦庭,中國國民黨,1767,1158,1551,recall_disagree_votes,216,2709,4941,4902
63000030052,臺北市,大安區,正聲里,臺北市第06選區,羅智強,中國國民黨,1396,802,1181,recall_disagree_votes,215,1983,3561,3640
65000100006,新北市,淡水區,義山里,新北市第01選區,洪孟楷,中國國民黨,875,446,660,recall_disagree_votes,215,1106,2063,2156
65000030023,新北市,中和區,中安里,新北市第09選區,林德福,中國國民黨,1816,783,1602,recall_disagree_votes,214,2385,3846,3884
66000160011,臺中市,神岡區,神洲里,臺中市第03選區,楊瓊瓔,中國國民黨,912,495,698,recall_disagree_votes,214,1193,2397,2423
65000180004,新北市,深坑區,昇高里,新北市第11選區,羅明才,中國國民黨,833,307,619,recall_disagree_votes,214,926,1845,1856
63000020031,臺北市,信義區,三犁里,臺北市第07選區,徐巧芯,中國國民黨,1640,1066,1426,recall_disagree_votes,214,2492,4241,4334
10017060013,基隆市,安樂區,內寮里,基隆市第01選區,林沛祥,中國國民黨,1794,1077,1580,recall_disagree_votes,214,2657,5277,5233
66000070011,臺中市,南屯區,溝墘里,臺中市第04選區,廖偉翔,中國國民黨,1983,1453,1770,recall_disagree_votes,213,3223,5245,5248
66000230012,臺中市,烏日區,溪埧里,臺中市第02選區,顏寬恒,中國國民黨,1635,816,1422,recall_disagree_votes,213,2238,4366,4292
66000080030,臺中市,北屯區,松茂里,臺中市第05選區,黃健豪,中國國民黨,1988,1142,1775,recall_disagree_votes,213,2917,5020,5029
68000010067,桃園市,桃園區,南埔里,桃園市第04選區,萬美玲,中國國民黨,1982,1457,1769,recall_disagree_votes,213,3226,5892,5104
63000020023,臺北市,信義區,松光里,臺北市第07選區,徐巧芯,中國國民黨,1429,1139,1216,recall_disagree_votes,213,2355,3922,4025
63000020004,臺北市,信義區,中興里,臺北市第07選區,徐巧芯,中國國民黨,1075,684,863,recall_disagree_votes,212,1547,2805,2790
65000060061,新北市,新店區,建國里,新北市第11選區,羅明才,中國國民黨,1218,408,1006,recall_disagree_votes,212,1414,2600,2691
68000070006,桃園市,龜山區,山頂里,桃園市第01選區,牛煦庭,中國國民黨,1719,1114,1507,recall_disagree_votes,212,2621,5033,5063
63000090005,臺北市,南港區,東新里,臺北市第04選區,李彥秀,中國國民黨,1971,1370,1759,recall_disagree_votes,212,3129,5533,5547
66000090034,臺中市,豐原區,翁子里,臺中市第08選區,江啟臣,中國國民黨,1347,524,1136,recall_disagree_votes,211,1660,3306,3171
